19:12, Friday, January 18, 2019
Study name:Static 2 hex compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
106  ,-5.97667e-007  ,-3.98382e-006  ,8.65899e-006  ,-1.59663e-007  ,-1.24878e-005  ,4.43653e-008
107  ,-3.08921e-007  ,-9.79642e-008  ,4.07225e-007  ,8.68726e-008  ,-7.06766e-007  ,5.25970e-008
108  ,-6.65213e-007  ,4.10232e-007  ,-2.10380e-007  ,-4.94713e-008  ,-1.68155e-006  ,-8.02828e-008
109  ,4.60380e-010  ,-7.69966e-008  ,1.91048e-007  ,5.35006e-008  ,1.60312e-006  ,4.21017e-008
110  ,-3.35995e-007  ,5.59062e-007  ,-8.09361e-007  ,4.05947e-008  ,1.44319e-006  ,9.97950e-008
111  ,-1.59215e-006  ,1.35283e-006  ,-1.08688e-006  ,-7.48934e-008  ,-2.85002e-006  ,8.12301e-008
112  ,-1.96244e-006  ,1.97067e-006  ,-1.84159e-006  ,7.64276e-008  ,-2.40548e-006  ,2.14658e-008
113  ,-2.25712e-006  ,1.85563e-006  ,-1.51114e-006  ,-2.31735e-009  ,-3.36409e-006  ,1.30763e-008
114  ,-4.05808e-006  ,1.37606e-006  ,1.25375e-006  ,-4.11619e-008  ,-1.36743e-006  ,-4.19315e-008
115  ,-1.05568e-006  ,1.37251e-006  ,-1.74306e-006  ,-3.30516e-008  ,-7.40699e-007  ,2.32528e-008
116  ,-3.01265e-007  ,5.92882e-007  ,-9.83376e-007  ,1.52377e-008  ,2.29877e-006  ,2.34983e-008
117  ,-3.22011e-007  ,2.12636e-007  ,-1.59009e-007  ,7.88917e-008  ,-7.60493e-008  ,3.01655e-008
118  ,-1.35150e-006  ,1.59329e-006  ,-1.87717e-006  ,-7.01289e-008  ,-5.11653e-008  ,3.55919e-008
119  ,-1.59869e-005  ,5.15664e-006  ,5.60056e-006  ,3.35759e-009  ,4.14694e-007  ,-1.71667e-008
120  ,-2.72596e-006  ,2.15557e-006  ,-1.65361e-006  ,2.64100e-008  ,-3.32908e-006  ,-1.53641e-008
121  ,-1.72014e-006  ,1.70704e-006  ,-1.76434e-006  ,1.18845e-007  ,-1.62132e-006  ,-5.48874e-008
122  ,-1.24626e-006  ,1.42252e-006  ,-1.62984e-006  ,-2.04531e-007  ,-7.70301e-007  ,5.38529e-008
123  ,-3.41333e-007  ,1.03647e-006  ,-1.72740e-006  ,1.37932e-008  ,2.33563e-006  ,-6.36040e-009
124  ,1.97509e-008  ,2.34147e-007  ,-4.63718e-007  ,3.27869e-008  ,2.17567e-006  ,3.55433e-008
125  ,-5.38463e-006  ,1.67234e-006  ,1.75339e-006  ,-1.63823e-007  ,7.67298e-007  ,7.87156e-008
126  ,-2.89160e-007  ,2.80892e-007  ,-3.33560e-007  ,6.29432e-008  ,-4.39789e-007  ,3.42441e-008
127  ,-3.35446e-007  ,8.12797e-007  ,-1.33129e-006  ,3.01419e-008  ,1.70255e-006  ,7.43054e-008
128  ,-3.03838e-007  ,6.43469e-007  ,-1.07598e-006  ,1.18447e-008  ,1.84740e-006  ,2.60114e-008
129  ,-1.24418e-006  ,1.56675e-006  ,-1.93576e-006  ,-7.16887e-008  ,-4.11016e-007  ,4.05765e-008
130  ,-3.21283e-006  ,1.05847e-006  ,1.06452e-006  ,2.52954e-009  ,-7.01733e-009  ,2.80154e-009
131  ,-2.44808e-006  ,2.04854e-006  ,-1.72671e-006  ,1.65412e-008  ,-3.39483e-006  ,-6.88690e-009
132  ,-2.26476e-006  ,2.15476e-006  ,-1.90677e-006  ,4.15121e-008  ,-2.29377e-006  ,-6.88640e-009
133  ,-1.12999e-006  ,1.40074e-006  ,-1.70650e-006  ,-1.64942e-007  ,-1.10277e-006  ,4.51969e-008
134  ,-6.02503e-006  ,2.12116e-006  ,1.69178e-006  ,1.82498e-007  ,1.95823e-006  ,-9.73504e-008
135  ,-7.19594e-006  ,2.41224e-006  ,2.35112e-006  ,-1.70230e-008  ,9.85020e-007  ,-3.00129e-008
136  ,-5.29276e-006  ,1.73171e-006  ,1.73810e-006  ,-1.39762e-007  ,1.96488e-006  ,-5.96272e-008
137  ,-5.22404e-007  ,3.70002e-007  ,-2.79221e-007  ,-5.52173e-008  ,2.33989e-006  ,-1.89854e-008
138  ,-3.49713e-007  ,1.87505e-007  ,-6.15685e-008  ,-6.56833e-009  ,2.63847e-006  ,-1.06451e-009
139  ,-5.19581e-006  ,1.68823e-006  ,1.70861e-006  ,1.54913e-007  ,1.88363e-006  ,2.41245e-008
140  ,-1.70040e-006  ,1.70494e-006  ,-2.21852e-006  ,7.72372e-009  ,-5.96518e-006  ,1.35521e-008
141  ,-1.00299e-006  ,1.00083e-006  ,-1.00402e-006  ,-6.36640e-008  ,-3.88767e-006  ,-3.01391e-008
142  ,-1.24997e-006  ,1.43340e-006  ,-1.57336e-006  ,5.56508e-008  ,-2.17060e-006  ,-3.71297e-008
143  ,-1.47478e-006  ,1.58396e-006  ,-1.56960e-006  ,8.27839e-008  ,-3.07058e-006  ,1.10986e-008
144  ,-1.00636e-006  ,1.38934e-006  ,-1.76290e-006  ,9.06850e-008  ,-1.90148e-006  ,1.26611e-007
145  ,-3.56753e-008  ,1.66184e-007  ,-3.94851e-007  ,1.05777e-008  ,-1.29950e-006  ,5.12762e-008
146  ,-6.30677e-007  ,4.83984e-007  ,-4.21635e-007  ,7.47049e-008  ,-3.01668e-006  ,1.03402e-008
147  ,-2.27366e-007  ,1.49940e-008  ,2.15680e-007  ,-7.93676e-009  ,5.94143e-007  ,-3.99170e-008
148  ,-5.90861e-006  ,2.61456e-006  ,1.46059e-007  ,1.62825e-007  ,3.64408e-006  ,1.12827e-007
149  ,-1.10383e-006  ,8.56171e-007  ,-7.64412e-007  ,1.29968e-007  ,3.58465e-006  ,-1.06808e-009
150  ,-1.24879e-005  ,4.16423e-006  ,4.08345e-006  ,1.81901e-008  ,1.50766e-006  ,-5.86575e-008
151  ,-9.27402e-006  ,3.04137e-006  ,3.05771e-006  ,-2.10179e-007  ,2.98652e-006  ,-8.38436e-008
152  ,-9.18946e-006  ,3.02593e-006  ,2.95886e-006  ,3.59810e-007  ,3.25473e-006  ,7.69284e-008
153  ,-5.70846e-006  ,2.08314e-006  ,1.40004e-006  ,1.19611e-007  ,3.74350e-006  ,-3.83773e-008
154  ,-1.03331e-006  ,-2.26583e-007  ,1.65914e-006  ,-2.01259e-008  ,1.04544e-006  ,7.58850e-008
155  ,-1.12566e-006  ,-4.28886e-007  ,2.04197e-006  ,5.40232e-008  ,-6.48092e-007  ,-2.04308e-007
156  ,-1.43231e-006  ,1.07014e-007  ,7.48088e-007  ,-5.09940e-008  ,2.63845e-006  ,-1.96696e-008
157  ,-1.19938e-006  ,4.04656e-007  ,4.18141e-007  ,2.23495e-007  ,2.28084e-006  ,-4.59740e-007
158  ,-8.33975e-007  ,1.48420e-006  ,-2.01980e-006  ,1.50827e-007  ,5.66826e-006  ,-8.29220e-008
159  ,-1.22588e-006  ,4.27352e-007  ,4.36830e-007  ,-1.46440e-007  ,2.14140e-006  ,1.83914e-007
160  ,-1.89606e-006  ,8.23862e-007  ,2.60162e-007  ,-2.03435e-007  ,-4.09932e-006  ,1.17248e-008
161  ,-1.06122e-006  ,1.71129e-010  ,1.08928e-006  ,4.09407e-008  ,1.12678e-006  ,7.20779e-008
162  ,-3.26706e-006  ,1.18297e-006  ,3.91087e-007  ,1.30192e-007  ,-5.01349e-006  ,1.34294e-007
163  ,-1.02476e-006  ,-2.30881e-007  ,2.09438e-006  ,-1.55328e-007  ,1.17070e-008  ,-3.12593e-007
164  ,-5.84012e-007  ,-4.16071e-007  ,1.49671e-006  ,-9.04928e-008  ,4.97125e-007  ,2.63929e-008
165  ,-9.27051e-007  ,-1.24109e-007  ,1.26669e-006  ,-1.24907e-007  ,1.08734e-006  ,2.77410e-007
166  ,-1.36079e-006  ,1.56157e-007  ,1.07457e-006  ,-5.64258e-008  ,9.67109e-008  ,-1.80227e-008
167  ,1.38519e-007  ,-1.11612e-008  ,-8.70617e-008  ,-2.28642e-008  ,1.03129e-006  ,2.48875e-008
