18:48, Friday, January 18, 2019
Study name:Static 2 Square Diamond Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
142  ,-1.50443e-006  ,1.10877e-006  ,-7.48345e-007  ,-3.37426e-008  ,4.46516e-006  ,2.84595e-008
143  ,-2.49413e-006  ,2.11983e-006  ,-1.81217e-006  ,3.51474e-008  ,8.51370e-006  ,-2.68710e-008
144  ,-2.48409e-006  ,2.03955e-006  ,-1.76269e-006  ,2.37719e-008  ,8.25013e-006  ,-2.36902e-008
145  ,7.34417e-007  ,-8.11848e-007  ,8.95894e-007  ,-7.01978e-009  ,3.16395e-006  ,-7.80368e-009
146  ,7.54536e-007  ,-8.39918e-007  ,9.57416e-007  ,1.11923e-009  ,3.23319e-006  ,-5.88570e-009
147  ,6.15496e-007  ,-6.66063e-007  ,7.39946e-007  ,6.08755e-009  ,2.56515e-006  ,-1.18689e-008
148  ,-6.20735e-007  ,3.94887e-007  ,-1.91817e-007  ,-3.33572e-009  ,1.69051e-006  ,1.18818e-008
149  ,7.31439e-007  ,-7.81128e-007  ,8.68370e-007  ,2.02612e-009  ,3.14458e-006  ,2.70902e-009
150  ,7.33337e-007  ,-7.93161e-007  ,8.80278e-007  ,-2.56365e-009  ,3.19614e-006  ,1.06152e-008
151  ,5.87133e-007  ,-6.51750e-007  ,7.36435e-007  ,1.65304e-009  ,2.58108e-006  ,1.09583e-008
152  ,7.25304e-007  ,-7.95403e-007  ,8.97176e-007  ,-1.50659e-008  ,3.19412e-006  ,-2.31158e-008
153  ,9.85547e-007  ,-9.57555e-007  ,9.58907e-007  ,2.13170e-009  ,3.86888e-006  ,9.43378e-010
154  ,9.88816e-007  ,-9.56659e-007  ,9.52708e-007  ,-2.16263e-009  ,3.85500e-006  ,-2.69007e-009
155  ,9.96914e-007  ,-9.69913e-007  ,9.63703e-007  ,7.04379e-010  ,3.90494e-006  ,7.90548e-010
156  ,9.91876e-007  ,-9.61858e-007  ,9.54917e-007  ,-3.24735e-009  ,3.86578e-006  ,-3.55014e-010
157  ,9.98007e-007  ,-9.77142e-007  ,9.82413e-007  ,-1.61213e-009  ,3.93430e-006  ,-1.35780e-009
158  ,9.94725e-007  ,-9.68801e-007  ,9.75267e-007  ,1.99340e-009  ,3.90999e-006  ,3.94688e-009
159  ,7.17632e-007  ,-6.95919e-007  ,6.95418e-007  ,1.69750e-009  ,2.81119e-006  ,9.22999e-010
160  ,-4.80874e-006  ,-4.31868e-006  ,1.43085e-005  ,2.19942e-007  ,2.36354e-006  ,-3.03478e-007
161  ,7.19198e-007  ,-6.94796e-007  ,6.91594e-007  ,-1.55409e-009  ,2.80019e-006  ,-1.64623e-009
