18:28, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
180  ,-8.72696e+001  ,-3.70923e+002  ,5.15478e-003  ,3.81051e+002
181  ,-8.81119e+001  ,-3.73701e+002  ,4.75744e-003  ,3.83948e+002
182  ,-8.81156e+001  ,-3.73708e+002  ,4.83724e-003  ,3.83956e+002
183  ,-8.81203e+001  ,-3.73717e+002  ,4.85956e-003  ,3.83966e+002
184  ,-8.81257e+001  ,-3.73728e+002  ,4.78268e-003  ,3.83978e+002
185  ,-8.81319e+001  ,-3.73741e+002  ,4.57466e-003  ,3.83992e+002
186  ,-8.81432e+001  ,-3.73767e+002  ,3.87191e-003  ,3.84020e+002
187  ,-8.81519e+001  ,-3.73788e+002  ,3.06416e-003  ,3.84042e+002
188  ,-8.81553e+001  ,-3.73796e+002  ,2.76197e-003  ,3.84050e+002
189  ,-8.81581e+001  ,-3.73802e+002  ,2.59902e-003  ,3.84057e+002
190  ,-8.81603e+001  ,-3.73807e+002  ,2.49982e-003  ,3.84062e+002
191  ,-8.81621e+001  ,-3.73810e+002  ,2.43761e-003  ,3.84066e+002
192  ,-8.73195e+001  ,-3.71032e+002  ,2.82292e-003  ,3.81169e+002
193  ,-8.62666e+001  ,-3.67560e+002  ,3.15488e-003  ,3.77548e+002
194  ,-8.49515e+001  ,-3.63221e+002  ,3.35347e-003  ,3.73023e+002
195  ,-8.33096e+001  ,-3.57800e+002  ,3.37956e-003  ,3.67371e+002
196  ,-7.97607e+001  ,-3.46061e+002  ,2.86334e-003  ,3.55133e+002
197  ,-7.62313e+001  ,-3.34348e+002  ,2.17719e-003  ,3.42928e+002
198  ,-7.46111e+001  ,-3.28956e+002  ,2.04798e-003  ,3.37312e+002
199  ,-7.33192e+001  ,-3.24649e+002  ,2.08446e-003  ,3.32825e+002
200  ,-7.22886e+001  ,-3.21207e+002  ,2.25295e-003  ,3.29241e+002
201  ,-3.80969e+001  ,-2.01768e+002  ,-4.63371e-004  ,2.05333e+002
