19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
48  ,2.83145e-004  ,-7.18525e-005  ,-1.13857e-004  ,-2.00550e-004  ,-3.52639e-004  ,9.08748e-005
49  ,-3.12601e-004  ,4.87266e-005  ,1.54074e-004  ,3.32039e-004  ,3.98848e-004  ,-1.62606e-004
50  ,3.74038e-005  ,-5.60308e-005  ,9.81029e-006  ,1.76958e-004  ,-1.69573e-005  ,-1.89484e-004
51  ,-1.32371e-004  ,-2.64617e-006  ,8.04701e-005  ,2.03459e-004  ,-1.91238e-004  ,8.77801e-005
52  ,3.13114e-005  ,-4.22929e-006  ,-1.08861e-005  ,-4.11086e-005  ,-5.16270e-005  ,1.84411e-005
53  ,8.55618e-005  ,-3.91267e-005  ,-3.10405e-005  ,-2.03818e-005  ,1.02953e-004  ,5.54642e-005
54  ,5.18498e-004  ,-8.62184e-005  ,-2.53568e-004  ,-5.26417e-004  ,-6.95790e-004  ,1.95545e-004
55  ,4.40221e-004  ,-1.37309e-004  ,-1.70561e-004  ,-1.93165e-004  ,5.40282e-004  ,-1.75648e-004
56  ,-2.18343e-004  ,1.30896e-005  ,1.06497e-004  ,3.25485e-004  ,-3.49892e-004  ,1.55324e-004
57  ,-6.03950e-005  ,-1.14617e-005  ,3.51707e-005  ,1.38412e-004  ,-1.18647e-004  ,9.05171e-005
58  ,1.46372e-004  ,2.10613e-005  ,-9.49579e-005  ,-2.94346e-004  ,2.08869e-004  ,-2.14550e-004
59  ,3.88854e-004  ,-2.81419e-005  ,-2.27566e-004  ,-4.75986e-004  ,4.68551e-004  ,-2.53318e-004
60  ,-6.35144e-004  ,1.26113e-004  ,2.89934e-004  ,5.54800e-004  ,-8.35733e-004  ,1.98944e-004
61  ,-4.16512e-004  ,1.85533e-004  ,1.39518e-004  ,-2.34451e-004  ,4.62245e-004  ,3.48336e-004
62  ,-6.73469e-004  ,1.69796e-004  ,2.51616e-004  ,5.48709e-004  ,-9.70016e-004  ,2.25964e-004
63  ,6.06345e-007  ,2.15160e-005  ,-8.03918e-006  ,-6.65262e-005  ,-1.93982e-005  ,7.58361e-005
64  ,-3.23736e-004  ,8.81276e-005  ,1.36054e-004  ,2.65898e-004  ,4.28367e-004  ,-2.14992e-004
65  ,-1.64099e-004  ,-3.93127e-005  ,1.08493e-004  ,6.31357e-004  ,2.60840e-004  ,-5.70124e-004
66  ,-2.57484e-004  ,4.42256e-005  ,1.01782e-004  ,2.99923e-004  ,3.77642e-004  ,-2.22603e-004
67  ,-2.01004e-004  ,2.78235e-006  ,1.11976e-004  ,3.01732e-004  ,-3.02220e-004  ,1.34933e-004
68  ,1.60264e-004  ,2.92055e-005  ,-1.03307e-004  ,-3.32611e-004  ,-2.63378e-004  ,2.07984e-004
69  ,8.75452e-004  ,-2.83439e-004  ,-2.83306e-004  ,-3.54699e-004  ,-1.19939e-003  ,1.41166e-004
70  ,2.86757e-004  ,2.35325e-005  ,-2.06237e-004  ,-4.38707e-004  ,-3.58544e-004  ,2.01080e-004
71  ,-4.82620e-004  ,5.04164e-005  ,2.12620e-004  ,6.85394e-004  ,-7.56078e-004  ,4.12286e-004
72  ,5.51090e-004  ,-1.17825e-004  ,-2.04939e-004  ,-5.69680e-004  ,8.47282e-004  ,-2.71304e-004
73  ,-5.59485e-004  ,9.67797e-005  ,2.29342e-004  ,6.43939e-004  ,-8.14848e-004  ,3.31979e-004
74  ,-7.25650e-004  ,1.59233e-004  ,2.70309e-004  ,7.10008e-004  ,1.06638e-003  ,-4.52947e-004
75  ,2.29669e-004  ,-1.18921e-005  ,-9.93464e-005  ,-3.70746e-004  ,4.10329e-004  ,-2.09165e-004
76  ,-7.73848e-006  ,7.76081e-005  ,-3.71158e-005  ,-1.98711e-004  ,2.81764e-005  ,-1.97290e-004
77  ,5.81928e-005  ,1.26470e-005  ,-6.29928e-005  ,-7.73154e-005  ,3.72837e-005  ,-1.27182e-005
78  ,3.32852e-005  ,1.85523e-005  ,-5.19923e-005  ,-5.36818e-005  ,-2.78641e-006  ,-1.15177e-005
79  ,5.86507e-005  ,1.39937e-005  ,-6.68303e-005  ,-7.05371e-005  ,2.41517e-005  ,-3.12007e-006
