19:00, Friday, January 18, 2019
Study name:Static 3 Square Diamond Torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
101  ,-1.07074e-001  ,-9.76287e+000  ,-1.32814e-004  ,9.76346e+000
102  ,-1.95531e-001  ,-1.12590e+001  ,1.17152e-004  ,1.12607e+001
103  ,-2.65699e-001  ,-1.23604e+001  ,1.03233e-003  ,1.23632e+001
104  ,-3.28581e-001  ,-1.32753e+001  ,3.74619e-004  ,1.32794e+001
105  ,-3.82110e-001  ,-1.40287e+001  ,5.42793e-004  ,1.40339e+001
106  ,-4.29431e-001  ,-1.46445e+001  ,-6.03186e-005  ,1.46508e+001
107  ,-3.82158e-001  ,-1.40285e+001  ,-1.03311e-003  ,1.40337e+001
108  ,-3.28897e-001  ,-1.32744e+001  ,-8.88406e-004  ,1.32785e+001
109  ,-2.66195e-001  ,-1.23588e+001  ,-1.16456e-003  ,1.23617e+001
110  ,-1.95477e-001  ,-1.12570e+001  ,-7.49634e-004  ,1.12587e+001
111  ,-1.07856e-001  ,-9.76078e+000  ,1.17893e-004  ,9.76137e+000
112  ,-3.49777e-002  ,-8.36828e+000  ,7.76344e-004  ,8.36835e+000
113  ,2.26479e-002  ,-7.08157e+000  ,2.60910e-003  ,7.08161e+000
114  ,6.61773e-002  ,-5.90409e+000  ,4.98868e-003  ,5.90446e+000
115  ,8.95824e-002  ,-5.15014e+000  ,5.82840e-003  ,5.15093e+000
116  ,1.02659e-001  ,-4.58695e+000  ,7.53471e-003  ,4.58811e+000
117  ,1.10959e-001  ,-4.16310e+000  ,7.65249e-003  ,4.16458e+000
118  ,1.07648e-001  ,-3.84353e+000  ,5.61180e-003  ,3.84504e+000
119  ,1.07024e-001  ,-3.51335e+000  ,8.84193e-003  ,3.51499e+000
120  ,1.10883e-001  ,-3.12398e+000  ,9.57972e-003  ,3.12596e+000
121  ,1.14035e-001  ,-2.66846e+000  ,1.06014e-002  ,2.67091e+000
122  ,1.13510e-001  ,-2.14842e+000  ,9.92687e-003  ,2.15144e+000
123  ,1.07785e-001  ,-1.54194e+000  ,9.91352e-003  ,1.54574e+000
124  ,9.54914e-002  ,-1.03356e+000  ,9.13617e-003  ,1.03800e+000
