20:21, Friday, January 18, 2019
Study name:Static 3 triangle torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
65  ,-3.17796e-004  ,1.44664e-004  ,2.51106e-005  ,1.97690e-004  ,3.27318e-004  ,-1.74347e-004
66  ,2.47476e-004  ,-1.12039e-004  ,-7.32135e-005  ,6.66712e-005  ,4.85102e-005  ,-4.22687e-004
67  ,-5.86637e-004  ,2.60730e-004  ,4.24333e-005  ,1.14230e-004  ,6.37527e-004  ,-1.93315e-004
68  ,-8.62113e-004  ,3.89634e-004  ,2.19984e-005  ,4.27256e-005  ,1.24866e-003  ,-8.81115e-005
69  ,6.31148e-007  ,2.65592e-007  ,2.92095e-006  ,-1.07195e-005  ,6.37371e-006  ,7.36118e-005
70  ,-9.57019e-004  ,4.03334e-004  ,1.30906e-004  ,1.24299e-004  ,3.91775e-004  ,-1.52768e-004
71  ,-8.20027e-005  ,-1.60261e-005  ,4.82360e-005  ,1.74840e-004  ,1.63662e-005  ,-9.58553e-006
72  ,-1.01160e-003  ,4.68113e-004  ,7.82701e-005  ,7.42019e-005  ,4.40196e-004  ,-1.14700e-004
73  ,-6.91939e-004  ,2.77725e-004  ,1.21560e-004  ,1.61633e-004  ,4.64240e-004  ,-1.78971e-004
74  ,-1.94841e-005  ,1.62093e-005  ,-2.27979e-006  ,3.07035e-005  ,1.47680e-005  ,-2.29736e-004
75  ,-1.41579e-006  ,-2.95380e-006  ,1.40086e-005  ,-1.52300e-005  ,2.72803e-005  ,-2.41956e-005
76  ,-3.91745e-006  ,4.04034e-007  ,9.04148e-006  ,-9.29541e-006  ,1.06114e-005  ,-1.85888e-005
77  ,-4.42323e-006  ,3.23440e-006  ,-2.56339e-006  ,6.08211e-006  ,-1.65245e-005  ,4.17471e-006
78  ,-3.54536e-006  ,5.93094e-006  ,-1.25759e-005  ,1.53613e-005  ,-3.60400e-005  ,2.00096e-005
79  ,-5.28347e-006  ,4.41805e-006  ,-4.17420e-006  ,7.60784e-006  ,-1.98608e-005  ,7.93951e-006
80  ,-3.47755e-006  ,6.14073e-006  ,-9.70581e-006  ,7.93543e-006  ,-2.68189e-005  ,8.70326e-006
81  ,1.07871e-004  ,-1.41691e-004  ,2.08581e-004  ,-1.56879e-004  ,3.19950e-004  ,1.54581e-006
82  ,1.87366e-004  ,3.23551e-005  ,-1.19702e-004  ,-3.63703e-004  ,3.54244e-005  ,1.14588e-005
83  ,9.41848e-005  ,-1.27143e-004  ,1.41512e-004  ,-1.83223e-004  ,3.81015e-005  ,-4.50327e-005
84  ,2.00205e-005  ,-1.29756e-004  ,2.70286e-004  ,-1.19122e-004  ,4.12350e-004  ,-9.35679e-005
85  ,-1.04408e-005  ,-1.23236e-004  ,2.89911e-004  ,1.68906e-005  ,-4.00937e-005  ,-1.35681e-004
86  ,-1.34099e-006  ,-2.07471e-006  ,6.09593e-006  ,-2.54390e-004  ,-3.29243e-005  ,2.80663e-005
87  ,1.78918e-005  ,-4.20046e-005  ,8.80589e-005  ,-9.32178e-005  ,-9.54968e-005  ,-3.34625e-004
88  ,-1.64499e-005  ,2.24370e-005  ,-4.25052e-005  ,-1.65236e-004  ,-9.65936e-006  ,-2.60641e-004
89  ,-5.03698e-006  ,-1.78934e-006  ,-1.02822e-006  ,-1.79007e-005  ,-2.27765e-005  ,3.61583e-005
90  ,3.46052e-005  ,-9.11065e-005  ,1.53300e-004  ,-1.49350e-004  ,-8.52740e-005  ,-1.10998e-004
91  ,-7.60488e-007  ,-3.39843e-006  ,7.38823e-006  ,-1.86542e-006  ,-2.42199e-006  ,-1.13788e-006
92  ,6.49958e-005  ,-3.20267e-006  ,-3.42508e-005  ,-9.96742e-005  ,4.18866e-005  ,4.04527e-005
93  ,8.83136e-005  ,2.19840e-006  ,-6.57574e-005  ,-1.12356e-004  ,1.28078e-005  ,7.93242e-005
94  ,1.69507e-004  ,-6.77812e-008  ,-8.34816e-005  ,-2.88944e-004  ,-1.00248e-005  ,9.15951e-006
95  ,4.58108e-004  ,-9.67583e-005  ,-1.65510e-004  ,-4.66528e-004  ,-1.15067e-003  ,4.67255e-004
96  ,1.21749e-005  ,7.64304e-005  ,-5.89994e-005  ,-3.76569e-004  ,9.44459e-005  ,-5.67980e-004
97  ,-1.34441e-003  ,4.18060e-004  ,4.37508e-004  ,5.04025e-004  ,5.79939e-005  ,2.13799e-005
98  ,6.02626e-004  ,-1.91594e-004  ,-1.91729e-004  ,-2.21353e-004  ,-1.88191e-005  ,-3.59827e-005
99  ,4.54874e-004  ,-9.89124e-005  ,-2.33761e-004  ,-2.44606e-004  ,9.24311e-004  ,-3.38572e-004
100  ,7.75919e-004  ,-2.56959e-004  ,-2.55974e-004  ,-8.62620e-005  ,-1.03867e-005  ,6.10910e-006
101  ,-4.65585e-004  ,1.38585e-004  ,1.58791e-004  ,2.66359e-004  ,1.13777e-003  ,-1.52852e-004
102  ,6.86610e-006  ,-1.64926e-005  ,-2.29104e-006  ,4.27609e-005  ,1.56471e-005  ,-9.00374e-005
103  ,5.05303e-004  ,-1.25339e-004  ,-1.84477e-004  ,-4.18874e-004  ,-1.75166e-005  ,7.30031e-006
104  ,-1.59439e-003  ,4.06269e-004  ,5.81596e-004  ,1.23537e-003  ,3.89430e-005  ,-1.26025e-005
105  ,-3.01646e-005  ,3.86351e-007  ,1.37995e-005  ,5.35963e-005  ,1.12892e-005  ,-8.31926e-006
106  ,-2.08827e-005  ,-1.14089e-005  ,1.55778e-005  ,6.85937e-005  ,7.24497e-006  ,-1.23055e-005
107  ,8.60133e-005  ,1.12702e-005  ,-4.55088e-005  ,-1.78592e-004  ,-3.71814e-005  ,2.75448e-005
108  ,8.44701e-005  ,1.88993e-005  ,-5.25924e-005  ,-1.94872e-004  ,-3.84195e-005  ,2.78702e-005
109  ,2.06806e-005  ,1.41646e-005  ,-1.82224e-005  ,-7.54666e-005  ,-1.10077e-005  ,9.52355e-006
110  ,-3.24021e-005  ,-1.29687e-006  ,1.75571e-005  ,6.59732e-005  ,1.64001e-005  ,-6.42929e-006
111  ,-2.92265e-004  ,4.29312e-006  ,1.63121e-004  ,5.23429e-004  ,-1.69844e-004  ,1.70850e-004
112  ,4.09373e-004  ,-1.24275e-004  ,-1.73962e-004  ,-1.92347e-004  ,4.85643e-004  ,-1.17051e-004
113  ,2.26268e-004  ,-1.17226e-004  ,-7.33552e-005  ,1.26414e-004  ,6.76243e-005  ,7.05659e-005
114  ,-1.66142e-004  ,1.65497e-005  ,9.13719e-005  ,2.85701e-004  ,8.20881e-005  ,1.53507e-004
115  ,2.86358e-004  ,-4.97975e-005  ,-1.22291e-004  ,-3.00736e-004  ,-2.42119e-005  ,1.32018e-004
116  ,7.87729e-004  ,-1.23753e-004  ,-3.40877e-004  ,-9.26818e-004  ,-4.23265e-005  ,8.82739e-005
117  ,-3.11902e-004  ,-3.27847e-005  ,2.09287e-004  ,6.27517e-004  ,-1.30822e-004  ,8.08763e-005
118  ,-2.19458e-004  ,2.26989e-005  ,9.65553e-005  ,3.13323e-004  ,1.49539e-005  ,-1.36322e-005
119  ,-5.11136e-004  ,1.11429e-006  ,2.49951e-004  ,8.80410e-004  ,5.39411e-005  ,-3.56443e-005
120  ,1.35063e-004  ,4.82172e-006  ,-7.16928e-005  ,-2.66138e-004  ,-2.39804e-005  ,-4.17081e-005
121  ,4.60644e-004  ,8.95353e-006  ,-2.35768e-004  ,-8.12510e-004  ,-4.59320e-005  ,-1.34031e-006
122  ,4.40389e-004  ,1.86392e-005  ,-2.24861e-004  ,-8.12675e-004  ,-5.47038e-005  ,2.71457e-005
123  ,-2.10144e-004  ,1.83082e-005  ,9.46357e-005  ,3.02145e-004  ,-6.94926e-006  ,-3.21400e-005
124  ,-1.07795e-004  ,4.31736e-005  ,3.42544e-005  ,4.71525e-005  ,2.06098e-005  ,3.76860e-005
125  ,2.02122e-004  ,4.33225e-006  ,-1.00795e-004  ,-3.43209e-004  ,-3.00464e-005  ,-1.19667e-005
126  ,9.22595e-004  ,-1.41147e-004  ,-3.71623e-004  ,-1.16696e-003  ,-1.75621e-004  ,2.62308e-005
127  ,-7.13456e-004  ,1.25818e-004  ,2.79378e-004  ,8.54763e-004  ,6.41522e-005  ,-5.32911e-005
128  ,-5.92349e-004  ,7.53886e-005  ,2.72538e-004  ,7.28283e-004  ,1.55430e-004  ,8.86689e-006
129  ,-1.06917e-003  ,1.67207e-004  ,4.20242e-004  ,1.32584e-003  ,1.89500e-004  ,-1.34970e-004
130  ,-6.64251e-004  ,3.73738e-005  ,3.35672e-004  ,9.74835e-004  ,7.61891e-005  ,-2.49625e-005
131  ,4.17608e-004  ,-5.97106e-005  ,-1.85007e-004  ,-5.02204e-004  ,-1.57592e-006  ,5.92984e-005
132  ,3.33764e-005  ,-4.85631e-005  ,8.49946e-006  ,8.91535e-005  ,-4.64398e-006  ,-3.23908e-005
133  ,-4.45917e-004  ,7.41943e-007  ,2.29606e-004  ,7.42758e-004  ,8.13193e-005  ,-3.55419e-006
134  ,8.28002e-004  ,-2.36011e-004  ,-2.58754e-004  ,-7.00879e-004  ,-1.04866e-004  ,-2.65232e-004
135  ,-3.89662e-004  ,-5.33432e-006  ,2.12363e-004  ,6.32748e-004  ,4.90320e-005  ,-5.27732e-005
136  ,6.02294e-004  ,-4.50683e-005  ,-2.97305e-004  ,-8.48286e-004  ,-5.05383e-005  ,3.58875e-005
137  ,-3.01708e-004  ,-3.17719e-005  ,1.96981e-004  ,6.09125e-004  ,5.18882e-004  ,-2.67049e-004
138  ,-6.23686e-004  ,6.46789e-005  ,3.34007e-004  ,8.57477e-004  ,2.69746e-004  ,-1.09058e-004
139  ,5.38014e-004  ,-1.64814e-004  ,-2.07711e-004  ,-2.97529e-004  ,-3.80329e-004  ,1.63575e-005
140  ,5.28396e-005  ,-7.73191e-005  ,1.07063e-005  ,3.03093e-004  ,7.32065e-006  ,-2.53700e-005
