20:20, Friday, January 18, 2019
Study name:Static 3 triangle torsion
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
176  ,-3.41674e-002  ,-7.96139e-002  ,-4.70057e-003  ,8.67634e-002
177  ,-2.47295e-002  ,-4.58297e-002  ,-4.34372e-003  ,5.22568e-002
178  ,6.98089e-003  ,-1.87408e-002  ,1.90096e-003  ,2.00889e-002
179  ,-3.72826e-005  ,-1.87319e-002  ,1.99804e-005  ,1.87319e-002
180  ,-7.11962e-003  ,-1.88823e-002  ,-1.85724e-003  ,2.02652e-002
181  ,-5.79406e-003  ,-1.88295e-002  ,-5.31707e-004  ,1.97080e-002
182  ,-6.07446e-003  ,-2.16930e-002  ,4.30836e-004  ,2.25316e-002
183  ,-7.81866e-003  ,-2.86963e-002  ,1.54787e-003  ,2.97826e-002
184  ,-1.14012e-002  ,-4.31316e-002  ,2.82414e-003  ,4.47023e-002
185  ,-2.38823e-002  ,-9.45022e-002  ,5.36391e-003  ,9.76207e-002
186  ,-5.43928e-002  ,-2.90237e-001  ,7.75898e-003  ,2.95392e-001
187  ,-8.94191e-002  ,-6.24736e-001  ,1.06446e-002  ,6.31192e-001
188  ,-1.29223e-001  ,-1.08966e+000  ,1.36614e-002  ,1.09738e+000
189  ,-1.75469e-001  ,-1.68296e+000  ,1.66796e-002  ,1.69217e+000
190  ,-2.21819e-001  ,-2.29772e+000  ,1.93038e-002  ,2.30848e+000
191  ,-2.75082e-001  ,-3.00502e+000  ,2.18192e-002  ,3.01767e+000
192  ,-3.36187e-001  ,-3.80312e+000  ,2.42529e-002  ,3.81803e+000
193  ,-4.19252e-001  ,-4.85436e+000  ,2.66955e-002  ,4.87250e+000
194  ,-4.65822e-001  ,-5.42506e+000  ,2.82129e-002  ,5.44509e+000
195  ,-5.06290e-001  ,-5.90457e+000  ,2.79183e-002  ,5.92630e+000
196  ,-5.43467e-001  ,-6.30440e+000  ,2.80939e-002  ,6.32785e+000
197  ,-5.88161e-001  ,-6.64020e+000  ,2.47239e-002  ,6.66624e+000
198  ,3.54262e-002  ,-6.67942e+000  ,-1.71887e-003  ,6.67951e+000
199  ,3.38169e-002  ,-6.33843e+000  ,-6.69315e-003  ,6.33852e+000
200  ,4.54135e-002  ,-5.93520e+000  ,-7.39639e-003  ,5.93538e+000
201  ,6.14610e-002  ,-5.45318e+000  ,-9.12243e-003  ,5.45354e+000
202  ,7.83399e-002  ,-4.87928e+000  ,-9.32675e-003  ,4.87992e+000
203  ,1.02132e-001  ,-3.82248e+000  ,-1.03123e-002  ,3.82386e+000
204  ,1.12477e-001  ,-3.02017e+000  ,-1.07520e-002  ,3.02229e+000
205  ,1.14677e-001  ,-2.30914e+000  ,-1.08222e-002  ,2.31201e+000
206  ,1.09672e-001  ,-1.69116e+000  ,-1.05041e-002  ,1.69474e+000
207  ,9.61861e-002  ,-1.09477e+000  ,-9.65751e-003  ,1.09903e+000
208  ,7.59704e-002  ,-6.27484e-001  ,-8.31018e-003  ,6.32120e-001
209  ,5.06159e-002  ,-2.91292e-001  ,-6.53237e-003  ,2.95729e-001
210  ,2.33894e-002  ,-9.48041e-002  ,-4.49057e-003  ,9.77499e-002
211  ,1.12616e-002  ,-4.32517e-002  ,-2.56275e-003  ,4.47672e-002
212  ,7.62446e-003  ,-2.87053e-002  ,-1.37165e-003  ,2.97323e-002
213  ,5.92540e-003  ,-2.16956e-002  ,-3.33791e-004  ,2.24927e-002
214  ,5.64283e-003  ,-1.88469e-002  ,6.05389e-004  ,1.96828e-002
215  ,-3.18153e+001  ,-1.77596e+002  ,3.13302e-001  ,1.80424e+002
216  ,-3.42579e+001  ,-1.76958e+002  ,3.50923e-001  ,1.80244e+002
217  ,-3.45872e+001  ,-1.78212e+002  ,3.55493e-001  ,1.81538e+002
218  ,-3.50015e+001  ,-1.79781e+002  ,3.61481e-001  ,1.83157e+002
219  ,-3.55219e+001  ,-1.81748e+002  ,3.69015e-001  ,1.85187e+002
220  ,-3.58885e+001  ,-1.83129e+002  ,3.74264e-001  ,1.86613e+002
221  ,-3.62564e+001  ,-1.84513e+002  ,3.79516e-001  ,1.88042e+002
222  ,-3.67841e+001  ,-1.86492e+002  ,3.86724e-001  ,1.90085e+002
223  ,-3.72088e+001  ,-1.88079e+002  ,3.92584e-001  ,1.91725e+002
224  ,-3.75530e+001  ,-1.89351e+002  ,3.96326e-001  ,1.93039e+002
225  ,-3.50737e+001  ,-1.90009e+002  ,3.55906e-001  ,1.93219e+002
226  ,-3.47383e+001  ,-1.88732e+002  ,3.50935e-001  ,1.91903e+002
227  ,-3.43183e+001  ,-1.87142e+002  ,3.45694e-001  ,1.90263e+002
228  ,-3.37959e+001  ,-1.85160e+002  ,3.38863e-001  ,1.88220e+002
229  ,-3.34317e+001  ,-1.83774e+002  ,3.34216e-001  ,1.86791e+002
230  ,-3.30689e+001  ,-1.82391e+002  ,3.29523e-001  ,1.85365e+002
231  ,-3.25536e+001  ,-1.80422e+002  ,3.22979e-001  ,1.83335e+002
232  ,-3.21435e+001  ,-1.78850e+002  ,3.17742e-001  ,1.81716e+002
233  ,-4.07354e+001  ,-2.01250e+002  ,4.38976e-001  ,2.05331e+002
234  ,-3.82262e+001  ,-2.01925e+002  ,3.97624e-001  ,2.05512e+002
235  ,-3.79001e+001  ,-2.00705e+002  ,3.93402e-001  ,2.04253e+002
236  ,-3.74946e+001  ,-1.99181e+002  ,3.87893e-001  ,2.02680e+002
237  ,-3.69895e+001  ,-1.97280e+002  ,3.80950e-001  ,2.00718e+002
238  ,-3.66368e+001  ,-1.95949e+002  ,3.76115e-001  ,1.99345e+002
239  ,-3.62851e+001  ,-1.94620e+002  ,3.71298e-001  ,1.97974e+002
240  ,-3.57854e+001  ,-1.92728e+002  ,3.64500e-001  ,1.96022e+002
241  ,-3.53877e+001  ,-1.91216e+002  ,3.59295e-001  ,1.94463e+002
242  ,-3.78751e+001  ,-1.90553e+002  ,4.00935e-001  ,1.94281e+002
243  ,-3.82768e+001  ,-1.92062e+002  ,4.06143e-001  ,1.95840e+002
244  ,-3.87809e+001  ,-1.93953e+002  ,4.12656e-001  ,1.97792e+002
245  ,-3.91355e+001  ,-1.95280e+002  ,4.17259e-001  ,1.99163e+002
246  ,-3.94912e+001  ,-1.96609e+002  ,4.21982e-001  ,2.00536e+002
247  ,-4.00004e+001  ,-1.98508e+002  ,4.28743e-001  ,2.02498e+002
248  ,-4.04089e+001  ,-2.00030e+002  ,4.34331e-001  ,2.04071e+002
249  ,-1.61948e+001  ,-1.01995e+002  ,1.49932e-001  ,1.03272e+002
250  ,-1.41826e+001  ,-1.02417e+002  ,1.34118e-001  ,1.03395e+002
251  ,-1.39727e+001  ,-1.01425e+002  ,1.31512e-001  ,1.02383e+002
252  ,-1.37142e+001  ,-1.00188e+002  ,1.27802e-001  ,1.01123e+002
253  ,-1.33936e+001  ,-9.86479e+001  ,1.23092e-001  ,9.95531e+001
254  ,-1.31710e+001  ,-9.75726e+001  ,1.19822e-001  ,9.84576e+001
255  ,-1.29499e+001  ,-9.65007e+001  ,1.16568e-001  ,9.73658e+001
