19:31, Friday, January 18, 2019
Study name:Static 1 hex diamond tension
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
74  ,6.75001e-005  ,4.49714e-006  ,2.22141e-004  ,2.32213e-004
75  ,9.39784e-006  ,3.93176e-006  ,1.57443e-004  ,1.57772e-004
76  ,1.25914e-005  ,3.88177e-006  ,1.10861e-004  ,1.11641e-004
77  ,1.64767e-005  ,3.68624e-006  ,6.54632e-005  ,6.76055e-005
78  ,1.10536e-005  ,2.93458e-006  ,3.84421e-005  ,4.01072e-005
79  ,-5.80246e-006  ,2.12826e-006  ,2.41698e-005  ,2.49475e-005
80  ,-6.14786e-006  ,-2.10864e-006  ,2.34363e-005  ,2.43209e-005
81  ,-1.17059e-005  ,-2.93864e-006  ,3.95343e-005  ,4.13355e-005
82  ,-1.73398e-005  ,-3.31606e-006  ,6.79432e-005  ,7.01993e-005
83  ,-1.35995e-005  ,-2.89756e-006  ,1.15848e-004  ,1.16679e-004
84  ,-1.17618e-005  ,-3.46637e-006  ,1.65629e-004  ,1.66082e-004
85  ,-5.96233e-005  ,-5.34517e-006  ,2.55549e-004  ,2.62467e-004
86  ,-9.59039e-005  ,-6.48369e-006  ,3.39600e-004  ,3.52941e-004
87  ,-9.64850e-005  ,-6.91893e-006  ,4.60945e-004  ,4.70986e-004
88  ,2.52746e-005  ,-6.87316e-006  ,7.21313e-004  ,7.21788e-004
89  ,1.62744e-004  ,-6.72033e-006  ,9.07690e-004  ,9.22189e-004
90  ,3.18381e-004  ,-7.16152e-006  ,1.08936e-003  ,1.13495e-003
91  ,4.76783e-004  ,-1.01400e-005  ,1.26781e-003  ,1.35454e-003
92  ,6.77191e-004  ,4.85694e-006  ,1.46846e-003  ,1.61709e-003
93  ,6.79788e-004  ,-4.29454e-006  ,1.46868e-003  ,1.61838e-003
94  ,4.76927e-004  ,1.32814e-005  ,1.26794e-003  ,1.35473e-003
95  ,3.16928e-004  ,1.06431e-005  ,1.08869e-003  ,1.13393e-003
96  ,1.60948e-004  ,9.42571e-006  ,9.07107e-004  ,9.21323e-004
97  ,2.40515e-005  ,7.97578e-006  ,7.20988e-004  ,7.21433e-004
98  ,-9.74452e-005  ,5.97932e-006  ,4.60627e-004  ,4.70860e-004
99  ,-9.60824e-005  ,4.48175e-006  ,3.39235e-004  ,3.52608e-004
100  ,-5.93930e-005  ,4.00335e-006  ,2.55000e-004  ,2.61856e-004
101  ,-1.18300e-005  ,4.31963e-006  ,1.65550e-004  ,1.66028e-004
102  ,-1.39954e-005  ,4.80714e-006  ,1.15196e-004  ,1.16142e-004
103  ,-1.76018e-005  ,4.89528e-006  ,6.82147e-005  ,7.06189e-005
104  ,-1.17525e-005  ,3.39856e-006  ,4.02948e-005  ,4.21110e-005
105  ,2.01172e-003  ,2.44586e-005  ,1.58702e-002  ,1.59972e-002
106  ,2.00930e-003  ,1.78008e-005  ,1.58716e-002  ,1.59983e-002
107  ,1.92811e-003  ,2.55948e-005  ,1.58691e-002  ,1.59859e-002
108  ,1.89771e-003  ,2.31651e-005  ,1.58466e-002  ,1.59599e-002
109  ,1.91573e-003  ,2.06489e-005  ,1.57949e-002  ,1.59107e-002
110  ,2.01139e-003  ,1.81286e-005  ,1.57000e-002  ,1.58283e-002
111  ,2.37961e-003  ,1.24462e-005  ,1.54439e-002  ,1.56261e-002
112  ,2.69501e-003  ,9.01940e-006  ,1.52603e-002  ,1.54964e-002
113  ,3.01936e-003  ,6.38091e-006  ,1.50943e-002  ,1.53934e-002
114  ,3.43095e-003  ,2.95481e-006  ,1.49284e-002  ,1.53176e-002
115  ,3.56421e-003  ,6.28625e-007  ,1.49072e-002  ,1.53274e-002
116  ,3.61915e-003  ,-1.08716e-006  ,1.49280e-002  ,1.53605e-002
117  ,3.62316e-003  ,-2.32838e-006  ,1.49746e-002  ,1.54067e-002
118  ,3.59028e-003  ,3.11493e-006  ,1.50425e-002  ,1.54650e-002
119  ,3.59097e-003  ,5.91941e-006  ,1.50394e-002  ,1.54621e-002
120  ,3.62388e-003  ,1.03312e-005  ,1.49748e-002  ,1.54070e-002
121  ,3.61927e-003  ,9.54711e-006  ,1.49273e-002  ,1.53598e-002
122  ,3.56416e-003  ,9.49109e-006  ,1.49061e-002  ,1.53263e-002
123  ,3.43138e-003  ,9.91220e-006  ,1.49280e-002  ,1.53173e-002
124  ,3.01857e-003  ,1.01223e-005  ,1.50935e-002  ,1.53924e-002
125  ,2.69435e-003  ,1.04442e-005  ,1.52602e-002  ,1.54962e-002
126  ,2.37890e-003  ,1.11167e-005  ,1.54436e-002  ,1.56258e-002
127  ,2.01120e-003  ,1.34201e-005  ,1.57000e-002  ,1.58283e-002
128  ,1.91543e-003  ,1.40674e-005  ,1.57942e-002  ,1.59099e-002
129  ,1.89722e-003  ,1.47768e-005  ,1.58457e-002  ,1.59589e-002
130  ,1.92780e-003  ,1.44237e-005  ,1.58680e-002  ,1.59847e-002
131  ,3.59805e-003  ,4.57294e-006  ,1.49132e-002  ,1.53411e-002
132  ,2.90324e-003  ,1.62685e-005  ,1.47496e-002  ,1.50327e-002
133  ,2.90246e-003  ,2.23186e-005  ,1.47487e-002  ,1.50316e-002
134  ,2.85908e-003  ,2.14930e-005  ,1.47437e-002  ,1.50184e-002
135  ,2.82610e-003  ,2.04587e-005  ,1.47483e-002  ,1.50166e-002
136  ,2.82093e-003  ,1.90392e-005  ,1.47706e-002  ,1.50376e-002
137  ,2.86148e-003  ,1.75150e-005  ,1.48174e-002  ,1.50912e-002
138  ,3.05342e-003  ,1.42639e-005  ,1.49519e-002  ,1.52605e-002
139  ,3.22446e-003  ,1.19500e-005  ,1.50481e-002  ,1.53897e-002
140  ,3.39853e-003  ,9.17226e-006  ,1.51311e-002  ,1.55081e-002
141  ,3.60264e-003  ,6.27027e-006  ,1.51963e-002  ,1.56175e-002
142  ,3.65370e-003  ,4.24788e-006  ,1.51861e-002  ,1.56194e-002
143  ,3.65929e-003  ,2.22854e-006  ,1.51523e-002  ,1.55879e-002
144  ,3.63654e-003  ,5.13857e-007  ,1.51045e-002  ,1.55361e-002
145  ,3.63628e-003  ,9.55618e-006  ,1.51050e-002  ,1.55365e-002
146  ,3.65927e-003  ,9.72225e-006  ,1.51532e-002  ,1.55888e-002
147  ,3.65383e-003  ,1.04738e-005  ,1.51873e-002  ,1.56206e-002
148  ,3.60311e-003  ,1.12825e-005  ,1.51968e-002  ,1.56181e-002
149  ,3.39835e-003  ,1.20802e-005  ,1.51322e-002  ,1.55091e-002
150  ,3.22475e-003  ,1.32575e-005  ,1.50490e-002  ,1.53907e-002
151  ,3.05358e-003  ,1.36447e-005  ,1.49528e-002  ,1.52614e-002
152  ,2.86155e-003  ,1.49028e-005  ,1.48181e-002  ,1.50918e-002
153  ,2.82130e-003  ,1.50692e-005  ,1.47713e-002  ,1.50383e-002
154  ,2.82641e-003  ,1.52998e-005  ,1.47491e-002  ,1.50175e-002
155  ,2.85933e-003  ,1.58227e-005  ,1.47444e-002  ,1.50191e-002
156  ,3.66035e-003  ,6.48373e-006  ,1.51720e-002  ,1.56073e-002
157  ,4.90031e-003  ,5.63809e-005  ,3.11405e-002  ,3.15237e-002
158  ,4.89420e-003  ,9.35933e-005  ,3.11381e-002  ,3.15205e-002
159  ,5.31953e-003  ,7.58658e-005  ,3.09640e-002  ,3.14177e-002
160  ,5.83099e-003  ,7.22331e-005  ,3.07237e-002  ,3.12723e-002
161  ,6.52922e-003  ,6.85418e-005  ,3.03885e-002  ,3.10821e-002
162  ,7.48937e-003  ,6.28476e-005  ,2.99064e-002  ,3.08300e-002
163  ,9.60098e-003  ,5.36152e-005  ,2.87803e-002  ,3.03395e-002
164  ,1.13900e-002  ,4.52947e-005  ,2.77783e-002  ,3.00228e-002
165  ,1.31468e-002  ,3.71934e-005  ,2.67513e-002  ,2.98073e-002
166  ,1.51337e-002  ,2.82385e-005  ,2.55303e-002  ,2.96787e-002
167  ,1.59956e-002  ,2.36118e-005  ,2.49716e-002  ,2.96554e-002
168  ,1.65988e-002  ,2.05056e-005  ,2.45627e-002  ,2.96453e-002
169  ,1.70196e-002  ,1.82575e-005  ,2.42661e-002  ,2.96397e-002
170  ,1.73383e-002  ,8.41292e-006  ,2.40380e-002  ,2.96386e-002
171  ,1.73397e-002  ,3.73421e-005  ,2.40368e-002  ,2.96384e-002
172  ,1.70195e-002  ,3.05736e-005  ,2.42684e-002  ,2.96415e-002
173  ,1.65984e-002  ,3.24004e-005  ,2.45648e-002  ,2.96468e-002
174  ,1.59949e-002  ,3.33463e-005  ,2.49742e-002  ,2.96572e-002
175  ,1.51325e-002  ,3.54149e-005  ,2.55322e-002  ,2.96797e-002
176  ,1.31463e-002  ,4.01186e-005  ,2.67542e-002  ,2.98096e-002
177  ,1.13892e-002  ,4.42514e-005  ,2.77816e-002  ,3.00255e-002
178  ,9.59982e-003  ,4.83982e-005  ,2.87839e-002  ,3.03426e-002
179  ,7.48788e-003  ,5.41493e-005  ,2.99093e-002  ,3.08324e-002
180  ,6.52813e-003  ,5.68421e-005  ,3.03916e-002  ,3.10849e-002
181  ,5.83019e-003  ,5.98092e-005  ,3.07268e-002  ,3.12751e-002
