19:54, Friday, January 18, 2019
Study name:Static 3 hex diamond torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
48  ,7.46084e-004  ,-1.14025e-004  ,-2.93785e-004  ,-9.54900e-004  ,1.48431e-004  ,1.74212e-005
49  ,3.73388e-005  ,-5.07839e-005  ,2.17556e-005  ,9.61846e-005  ,1.25636e-004  ,2.15521e-004
50  ,-2.53490e-007  ,-3.53281e-008  ,3.03244e-008  ,-3.62996e-007  ,2.83085e-006  ,7.52223e-006
51  ,-2.86358e-004  ,1.97533e-005  ,1.76331e-004  ,3.79213e-004  ,-6.64280e-004  ,3.30480e-004
52  ,2.00261e-006  ,2.84086e-006  ,-7.40552e-006  ,-8.88471e-009  ,1.34360e-006  ,-3.44850e-007
53  ,3.01748e-004  ,-2.76781e-005  ,-1.76615e-004  ,-3.68250e-004  ,7.13941e-004  ,-3.05085e-004
54  ,-4.01582e-005  ,4.80952e-005  ,-1.39764e-005  ,-7.27359e-005  ,-8.80262e-005  ,-1.48547e-004
55  ,1.08752e-005  ,1.00738e-005  ,-3.17472e-005  ,-1.60400e-007  ,-6.26090e-006  ,1.54457e-006
56  ,1.47604e-005  ,1.40253e-005  ,-4.31641e-005  ,-8.63727e-007  ,-9.42663e-006  ,8.28248e-006
57  ,3.60117e-004  ,-4.54276e-005  ,-1.54450e-004  ,-4.70505e-004  ,3.23774e-005  ,-1.20652e-005
58  ,1.15394e-005  ,4.91064e-006  ,-1.64223e-005  ,-1.62458e-005  ,-1.91869e-005  ,1.27440e-005
59  ,2.10820e-004  ,9.67810e-006  ,-1.08973e-004  ,-3.91128e-004  ,-1.98108e-007  ,2.29518e-006
60  ,7.25988e-005  ,1.29957e-005  ,-4.35581e-005  ,-1.57185e-004  ,-7.95647e-005  ,3.89481e-005
61  ,-1.07881e-003  ,1.54123e-004  ,4.56528e-004  ,1.35912e-003  ,-1.51695e-005  ,7.27481e-006
62  ,-2.18645e-004  ,-4.17365e-005  ,1.26675e-004  ,4.90280e-004  ,-5.12157e-005  ,3.56701e-005
63  ,1.84742e-004  ,-4.81719e-005  ,-6.99667e-005  ,-1.68587e-004  ,4.37450e-004  ,-2.36915e-004
64  ,4.90829e-005  ,1.11418e-005  ,-5.61221e-005  ,-6.20795e-005  ,9.23754e-005  ,-3.47581e-005
65  ,-2.31369e-005  ,-2.57346e-005  ,3.05964e-005  ,9.17567e-005  ,7.86190e-005  ,-1.30687e-004
66  ,2.26564e-004  ,4.21840e-005  ,-1.31104e-004  ,-5.01018e-004  ,3.00444e-005  ,-2.01594e-005
67  ,1.25049e-004  ,1.31247e-005  ,-6.81877e-005  ,-2.47334e-004  ,-7.31733e-006  ,8.51785e-006
68  ,3.28165e-004  ,-8.06054e-005  ,-1.11505e-004  ,-2.42918e-004  ,-8.03381e-004  ,1.45838e-004
69  ,6.80138e-005  ,2.00056e-006  ,-3.69408e-005  ,-1.20086e-004  ,-5.49425e-005  ,1.99708e-005
70  ,2.56662e-004  ,-1.43289e-005  ,-1.19060e-004  ,-4.04151e-004  ,-8.13596e-007  ,-1.15946e-006
71  ,-1.54300e-005  ,-1.95171e-005  ,2.14279e-005  ,6.95644e-005  ,-5.97341e-005  ,9.82882e-005
72  ,1.74917e-006  ,2.20583e-006  ,-6.40695e-006  ,2.93943e-007  ,3.00574e-006  ,-1.89806e-006
73  ,-1.23024e-004  ,-1.90032e-005  ,6.98587e-005  ,2.63095e-004  ,1.61924e-006  ,-2.28761e-006
74  ,6.81083e-005  ,1.60080e-005  ,-4.17586e-005  ,-1.59524e-004  ,-2.29749e-007  ,-2.90249e-007
75  ,-2.13864e-006  ,5.69865e-006  ,-1.83204e-006  ,-8.52426e-006  ,6.86437e-007  ,-1.63917e-007
76  ,2.15853e-004  ,-6.52007e-005  ,-7.89536e-005  ,-1.33317e-004  ,-4.93606e-004  ,2.12791e-004
77  ,-2.89376e-004  ,4.89341e-005  ,1.22440e-004  ,3.25616e-004  ,-7.63259e-004  ,2.52085e-004
78  ,-1.80367e-005  ,-1.74513e-005  ,1.01073e-005  ,8.28301e-005  ,8.46805e-005  ,-1.24468e-004
79  ,-7.42316e-004  ,2.17285e-004  ,2.61233e-004  ,4.09297e-004  ,-5.26792e-006  ,-5.04939e-006
80  ,3.30293e-004  ,-6.09790e-005  ,-1.46766e-004  ,-3.47356e-004  ,7.97965e-004  ,-3.95526e-004
81  ,-2.23342e-005  ,-4.25545e-006  ,1.53989e-005  ,3.40552e-005  ,-2.82332e-005  ,-8.13795e-006
82  ,-2.74079e-005  ,-3.62274e-006  ,1.59143e-005  ,5.23890e-005  ,-2.69732e-005  ,-3.96555e-006
83  ,1.82884e-005  ,9.10600e-006  ,-1.34014e-005  ,-6.07528e-005  ,7.56628e-006  ,-1.27361e-005
84  ,2.68738e-005  ,1.38447e-005  ,-2.28620e-005  ,-7.51182e-005  ,-4.07924e-006  ,-3.46848e-005
85  ,-3.40278e-005  ,9.15629e-006  ,1.25744e-005  ,3.61150e-005  ,-1.74801e-005  ,1.30904e-005
86  ,-9.18345e-005  ,-6.24522e-006  ,4.91537e-005  ,1.77062e-004  ,-5.26007e-005  ,3.60747e-005
87  ,8.70672e-005  ,2.80275e-005  ,-5.29114e-005  ,-2.27452e-004  ,5.89135e-005  ,-3.92519e-005
88  ,3.41065e-006  ,9.00453e-006  ,5.84690e-008  ,-4.10236e-005  ,1.98657e-006  ,-1.83370e-006
89  ,-3.08636e-005  ,-1.27735e-007  ,1.03263e-005  ,6.19033e-005  ,5.05546e-005  ,-4.22333e-005
90  ,4.66890e-006  ,7.57184e-007  ,-1.48408e-006  ,-1.04204e-005  ,2.18192e-006  ,-4.93152e-006
91  ,3.93487e-005  ,5.24132e-006  ,-1.98494e-005  ,-8.85774e-005  ,-8.83679e-007  ,2.58356e-006
92  ,5.17386e-005  ,1.03410e-005  ,-2.55398e-005  ,-1.23119e-004  ,-1.83945e-005  ,1.48758e-005
93  ,2.78956e-005  ,7.62043e-006  ,-9.12437e-006  ,-8.21403e-005  ,-2.07569e-005  ,4.30116e-006
94  ,-2.74797e-006  ,2.75285e-007  ,6.68964e-006  ,-7.26074e-006  ,1.27268e-005  ,-1.71448e-005
95  ,6.96103e-005  ,5.19107e-005  ,-8.62513e-005  ,-1.84050e-004  ,4.41435e-005  ,-7.76043e-005
96  ,-4.34324e-005  ,1.03514e-005  ,2.87433e-005  ,2.14245e-005  ,-2.88614e-005  ,-3.08849e-005
