20:00, Thursday, January 17, 2019
Study name:Static 3 Filled Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
156  ,3.76535e-006  ,-1.02007e-006  ,-2.30760e-006  ,-2.25422e-006  ,-8.57780e-007  ,-5.99374e-008
157  ,-4.64852e-005  ,1.55265e-005  ,1.41137e-005  ,6.71025e-006  ,-1.72026e-005  ,1.10321e-006
158  ,-3.49173e-006  ,9.83987e-007  ,9.26139e-007  ,-1.25499e-006  ,-2.33303e-006  ,4.68361e-007
159  ,8.32139e-006  ,-2.67044e-006  ,-2.84722e-006  ,-1.74833e-006  ,-6.48022e-006  ,-7.60192e-007
160  ,5.93118e-005  ,-1.94992e-005  ,-1.80882e-005  ,-9.85695e-006  ,2.18654e-006  ,-9.75753e-008
161  ,-3.37132e-005  ,1.20394e-005  ,1.00641e-005  ,4.15276e-006  ,-1.79398e-005  ,9.56870e-007
162  ,2.24863e-006  ,-1.57252e-006  ,-1.95728e-007  ,-1.56083e-006  ,-8.75431e-006  ,3.75759e-007
163  ,1.85259e-006  ,-2.96495e-007  ,-6.03492e-007  ,-1.19881e-006  ,-9.29739e-006  ,-1.71298e-007
164  ,5.41560e-006  ,-1.83528e-006  ,-1.91784e-006  ,-1.57656e-006  ,8.68975e-006  ,6.10604e-007
165  ,4.12695e-006  ,-5.18376e-007  ,-1.86505e-006  ,-1.81927e-006  ,8.77249e-006  ,2.72201e-007
166  ,4.33828e-006  ,-6.93818e-007  ,-1.75937e-006  ,-2.22366e-006  ,8.46190e-006  ,-2.38067e-007
167  ,8.30044e-005  ,-2.93031e-005  ,-2.31877e-005  ,-1.15586e-005  ,4.92537e-006  ,-1.59823e-007
168  ,-7.30839e-005  ,2.72149e-005  ,1.73369e-005  ,9.82954e-006  ,8.60521e-006  ,-5.23525e-007
169  ,8.16837e-005  ,-2.96333e-005  ,-2.11526e-005  ,-1.12289e-005  ,5.67444e-006  ,7.09225e-007
170  ,8.39815e-005  ,-3.07746e-005  ,-2.13325e-005  ,-1.14854e-005  ,6.16033e-006  ,-1.30800e-007
171  ,-7.38246e-005  ,2.64443e-005  ,1.90642e-005  ,8.96642e-006  ,8.21219e-006  ,-4.27200e-007
172  ,-7.20567e-005  ,2.67171e-005  ,1.83482e-005  ,8.69552e-006  ,9.22375e-006  ,1.16005e-007
173  ,8.47979e-007  ,-1.16737e-006  ,8.35457e-007  ,-3.59206e-007  ,7.06163e-006  ,-1.60786e-007
174  ,2.00931e-007  ,-4.49798e-007  ,8.06928e-007  ,-1.28757e-006  ,4.79959e-006  ,-1.51829e-007
175  ,-2.36510e-007  ,1.67359e-007  ,5.37667e-007  ,-1.03035e-006  ,9.35547e-006  ,-2.12685e-007
176  ,2.34233e-007  ,1.94557e-007  ,2.40216e-007  ,-5.73626e-007  ,9.22372e-006  ,2.30943e-008
177  ,1.12586e-006  ,-5.01620e-007  ,8.86947e-008  ,-1.11138e-006  ,9.69979e-006  ,-1.28811e-006
178  ,-3.48040e-005  ,1.18481e-005  ,1.00252e-005  ,4.51603e-006  ,1.59522e-005  ,-1.02301e-006
179  ,2.33955e-005  ,-7.94934e-006  ,-7.04575e-006  ,-5.11724e-006  ,-2.99972e-007  ,-5.14843e-008
180  ,-6.44674e-007  ,-1.35525e-007  ,1.52759e-006  ,-6.30130e-007  ,7.02161e-006  ,-1.52235e-007
181  ,-1.85274e-005  ,4.51512e-006  ,8.24808e-006  ,2.89218e-006  ,1.56028e-005  ,-7.52099e-007
182  ,2.04566e-005  ,-6.63213e-006  ,-6.72867e-006  ,-4.11244e-006  ,-1.75306e-006  ,-1.63481e-007
183  ,7.56046e-005  ,-2.82188e-005  ,-1.82071e-005  ,-1.05525e-005  ,-7.18594e-006  ,4.09450e-007
184  ,7.04528e-005  ,-2.57796e-005  ,-1.62663e-005  ,-1.10094e-005  ,-7.80549e-006  ,-2.52321e-008
185  ,7.53722e-006  ,-1.87988e-006  ,-2.98389e-006  ,-2.31288e-006  ,6.90708e-006  ,3.94453e-007
186  ,-6.25238e-005  ,2.16285e-005  ,1.85177e-005  ,7.56922e-006  ,1.23833e-005  ,-7.41662e-007
187  ,7.64881e-005  ,-3.02557e-005  ,-1.39714e-005  ,-1.12931e-005  ,-8.56032e-006  ,4.45271e-007
188  ,-5.92351e-005  ,1.93825e-005  ,1.80101e-005  ,7.80816e-006  ,1.31121e-005  ,-2.33509e-007
189  ,-6.27022e-005  ,2.15576e-005  ,1.74977e-005  ,7.65606e-006  ,1.32248e-005  ,-6.00855e-007
190  ,1.09221e-005  ,-3.17788e-006  ,-4.16862e-006  ,-1.99406e-006  ,6.03252e-006  ,2.19632e-007
191  ,7.23510e-006  ,-2.79065e-006  ,-2.35142e-006  ,-1.81895e-006  ,6.39624e-006  ,3.50494e-007
192  ,-7.70345e-005  ,2.68884e-005  ,2.07813e-005  ,8.58901e-006  ,6.97577e-006  ,-1.24326e-007
193  ,-4.03871e-007  ,-6.82179e-007  ,1.77532e-006  ,-9.12280e-008  ,4.86188e-006  ,-5.55806e-007
194  ,-1.71782e-005  ,4.74589e-006  ,8.50653e-006  ,1.70501e-006  ,1.40536e-005  ,-7.84790e-007
195  ,1.95470e-005  ,-6.19709e-006  ,-6.89118e-006  ,-4.31391e-006  ,-6.87137e-006  ,2.44082e-007
196  ,-1.60580e-005  ,3.18368e-006  ,8.59508e-006  ,2.60039e-006  ,1.35024e-005  ,-9.35978e-007
197  ,1.65268e-005  ,-5.06662e-006  ,-5.11334e-006  ,-3.16263e-006  ,-2.43404e-007  ,1.38252e-007
198  ,4.13638e-008  ,-5.61990e-007  ,1.23085e-006  ,-7.18235e-007  ,5.18193e-006  ,-5.88398e-007
199  ,-6.31680e-007  ,-7.13269e-007  ,2.27100e-006  ,-7.71578e-007  ,4.91736e-006  ,-6.06149e-007
200  ,-1.29611e-005  ,1.72939e-006  ,8.49456e-006  ,1.98834e-006  ,1.25336e-005  ,-9.47728e-007
201  ,1.53410e-005  ,-5.38215e-006  ,-4.63773e-006  ,-3.53436e-006  ,-1.54927e-006  ,-8.33667e-008
202  ,1.15664e-005  ,-4.05037e-006  ,-2.88225e-006  ,-2.14865e-006  ,-7.63609e-007  ,1.20285e-007
203  ,-1.10448e-006  ,-7.53426e-007  ,3.14662e-006  ,-7.05304e-007  ,4.90923e-006  ,-1.55488e-007
204  ,1.20616e-005  ,-3.98716e-006  ,-3.55275e-006  ,-2.28613e-006  ,-1.25259e-006  ,-9.97571e-008
205  ,-1.35259e-006  ,-8.75946e-007  ,3.34362e-006  ,-8.58232e-007  ,4.42030e-006  ,-5.58975e-007
206  ,1.45733e-004  ,-7.11096e-005  ,-1.51359e-006  ,-5.15022e-006  ,1.61919e-007  ,-4.93600e-007
207  ,-1.47388e-004  ,7.16571e-005  ,1.15819e-006  ,2.56400e-007  ,-8.13047e-006  ,-5.21086e-007
208  ,-1.46120e-004  ,7.12268e-005  ,2.55276e-006  ,3.30282e-006  ,-9.93987e-006  ,4.36866e-007
209  ,-6.65079e-005  ,2.58032e-005  ,1.40399e-005  ,8.45163e-006  ,-9.52525e-006  ,2.29099e-007
210  ,6.73154e-005  ,-2.55007e-005  ,-1.54510e-005  ,-9.96140e-006  ,-7.66267e-006  ,3.64963e-007
